PLAYER_ID,points,games,games_started,minutes,field_goals_made,field_goals_attempted,field_goal_percentage,three_point_made,three_point_attempted,three_point_percentage,free_throws_made,free_throws_attempted,free_throw_percentage,offensive_rebounds,defensive_rebounds,rebounds,assists,steals,blocks,turnovers,personal_fouls,PLAYER_NAME,ppg,mpg,fgm_pg,fga_pg,fg3m_pg,fg3a_pg,ftm_pg,fta_pg,oreb_pg,dreb_pg,reb_pg,ast_pg,stl_pg,blk_pg,tov_pg,pf_pg,efficiency,ts_pct,ast_to_tov,per,ws,bpm,vorp
201566,26243,1223,1062,40962.0,9438,21544,0.4400555555555556,1357,4454,0.3006111111111111,6010,7795,0.7496111111111111,1947,6732,8679,9965,1913,400,4815,3107,Russell Westbrook,21.45789043336059,33.49304987735078,7.717089125102207,17.615699100572364,1.1095666394112838,3.6418642681929683,4.9141455437448895,6.373671300081766,1.5919869174161898,5.504497138184791,7.096484055600981,8.147996729354048,1.5641864268192969,0.3270645952575634,3.937040065412919,2.5404742436631236,28494,0.525410630340597,2.069574247144341,23.298446443172526,32.42,19.798446443172526,108.89121502502842
201567,15748,983,704,28391.0,5175,11839,0.42538888888888887,1739,4739,0.3421111111111111,3659,4410,0.8335555555555555,2244,7512,9756,2256,576,375,1725,1905,Kevin Love,16.020345879959308,28.88199389623601,5.264496439471007,12.043743641912513,1.7690742624618514,4.820956256358087,3.7222787385554423,4.486266531027467,2.2828077314343846,7.641912512716175,9.92472024415056,2.2950152594099693,0.5859613428280773,0.3814852492370295,1.7548321464903358,1.9379450661241098,19571,0.5714327184057361,1.3078260869565217,19.90946083418108,24.73,16.40946083418108,63.73939055405305
201568,12779,860,623,24891.0,3861,9036,0.4252105263157895,1583,4181,0.3628421052631579,3474,3972,0.8838947368421053,592,3409,4001,1610,606,299,998,1525,Danilo Gallinari,14.859302325581396,28.943023255813955,4.48953488372093,10.506976744186046,1.8406976744186045,4.861627906976744,4.03953488372093,4.618604651162791,0.6883720930232559,3.963953488372093,4.652325581395349,1.872093023255814,0.7046511627906977,0.34767441860465115,1.1604651162790698,1.7732558139534884,12624,0.5925157274696579,1.6132264529058116,14.679069767441861,16.687,11.179069767441861,40.00490555870675
201569,14586,936,710,29649.0,4974,11533,0.43316666666666664,2131,5735,0.36666666666666664,2507,3089,0.8105,344,1838,2182,2596,774,333,1741,1639,Eric Gordon,15.583333333333334,31.67628205128205,5.314102564102564,12.321581196581196,2.2767094017094016,6.127136752136752,2.6784188034188032,3.300213675213675,0.36752136752136755,1.9636752136752136,2.3311965811965814,2.7735042735042734,0.8269230769230769,0.3557692307692308,1.860042735042735,1.751068376068376,11589,0.5656926380063543,1.4910970706490523,12.381410256410257,16.134,8.881410256410257,39.34426008442777
201572,16203,1002,962,30321.0,6190,12479,0.4956875,887,2569,0.1889375,2936,3686,0.7954375,2016,4217,6233,1436,576,1876,1641,2646,Brook Lopez,16.17065868263473,30.260479041916167,6.177644710578842,12.454091816367265,0.8852295409181636,2.563872255489022,2.9301397205588824,3.6786427145708585,2.0119760479041915,4.208582834331337,6.220558882235529,1.43313373253493,0.5748502994011976,1.872255489021956,1.6377245508982037,2.6407185628742513,17644,0.5745402401559055,0.8750761730652041,17.60878243512974,23.247,14.10878243512974,59.56516978238644
201577,8326,992,607,20938.0,3484,6488,0.5315,57,192,0.137875,1301,1751,0.7396875,2147,2513,4660,819,219,1045,1063,1858,Robin Lopez,8.393145161290322,21.106854838709676,3.5120967741935485,6.540322580645161,0.057459677419354836,0.1935483870967742,1.311491935483871,1.7651209677419355,2.1643145161290325,2.533266129032258,4.69758064516129,0.8256048387096774,0.22076612903225806,1.0534274193548387,1.0715725806451613,1.872983870967742,10552,0.573539217793355,0.7704609595484478,10.637096774193548,13.187,7.137096774193548,23.330796616837137
201580,8027,1032,390,17116.0,3442,6007,0.5603181818181818,19,99,0.12104545454545454,1124,1892,0.6145909090909091,1877,3463,5340,456,396,1463,1058,2238,JaVale McGee,7.778100775193798,16.585271317829456,3.3352713178294575,5.820736434108527,0.018410852713178296,0.09593023255813954,1.0891472868217054,1.8333333333333333,1.818798449612403,3.3556201550387597,5.174418604651163,0.4418604651162791,0.38372093023255816,1.4176356589147288,1.0251937984496124,2.1686046511627906,11291,0.5868136174095107,0.43100189035916825,10.940891472868216,14.168,7.440891472868216,19.706133957269806
201587,11031,1069,883,31545.0,3921,8938,0.44127777777777777,1683,4565,0.3695,1506,1814,0.7565,1062,4220,5282,3496,978,675,1640,1883,Nicolas Batum,10.318989710009355,29.5088868101029,3.6679139382600563,8.361085126286248,1.5743685687558466,4.270346117867166,1.4087932647333956,1.696913002806361,0.9934518241347053,3.9476145930776427,4.941066417212348,3.270346117867166,0.9148737137511693,0.6314312441534145,1.5341440598690366,1.7614593077642657,14497,0.5664964421291351,2.131707317073171,13.561272217025257,16.326,10.061272217025257,46.399125864153866
201599,10214,1165,874,29775.0,4133,6157,0.6651,2,13,0.0625,1946,3964,0.5206500000000001,3409,8233,11642,1163,608,1645,1588,2840,DeAndre Jordan,8.767381974248927,25.55793991416309,3.5476394849785406,5.284978540772532,0.0017167381974248926,0.011158798283261802,1.6703862660944206,3.4025751072961374,2.9261802575107296,7.066952789699571,9.9931330472103,0.9982832618025751,0.5218884120171674,1.4120171673819744,1.3630901287553647,2.4377682403433476,19642,0.6463607875299323,0.732367758186398,16.86008583690987,22.521,13.360085836909871,55.77397021877944
201935,28092,1160,945,40546.0,8297,18798,0.44052631578947365,3165,8719,0.3621578947368421,8333,9674,0.8618947368421054,895,5864,6759,8578,1713,657,4327,2920,James Harden,24.217241379310344,34.953448275862065,7.152586206896552,16.205172413793104,2.728448275862069,7.516379310344828,7.183620689655172,8.339655172413794,0.771551724137931,5.055172413793104,5.826724137931034,7.394827586206897,1.4767241379310345,0.5663793103448276,3.7301724137931034,2.5172413793103448,29630,0.60925040425842,1.9824358678067946,25.54310344827586,32.894,22.04310344827586,118.88435029436499
